scenario,Metro,buy_share,avg_delta,count
HighTax,"Duluth, MN-WI",0.010526315789473684,31886.865090816682,7
HighTax,"Durango, CO",0.0,167678.61309939023,3
HighTax,"Durant, OK",0.05555555555555555,2690.113169662529,1
HighTax,"Durham-Chapel Hill, NC",0.04946236559139785,71892.82328950285,12
HighTax,"Dyersburg, TN",0.0,28957.75014167411,1
HighTax,"Eagle Pass, TX",0.0,13340.707465721782,1
HighTax,"East Stroudsburg, PA",0.16216216216216217,36386.820620982966,3
HighTax,"Easton, MD",0.0,92651.88772158524,1
HighTax,"Eau Claire, WI",0.0,74417.23887003052,4
HighTax,"Edwards, CO",0.0,293023.90598794195,5
HighTax,"El Paso, TX",0.27492447129909364,12516.827583445638,17
HighTax,"Elizabeth City, NC",0.0,21297.38921797171,1
HighTax,"Elizabethtown-Fort Knox, KY",0.0,31166.298488884106,3
HighTax,"Elkhart-Goshen, IN",0.0,40912.458771390244,3
HighTax,"Elko, NV",0.0,73184.4491959117,1
HighTax,"Ellensburg, WA",0.0,119565.46720455,1
HighTax,"Elmira, NY",1.0,-20161.659811274054,1
HighTax,"Enid, OK",0.1875,2745.0746663454684,2
HighTax,"Enterprise, AL",0.4330708661417323,2125.3437308861658,1
HighTax,"Erie, PA",0.3829787234042553,-4065.7740343875003,5
HighTax,"Eugene-Springfield, OR",0.0,84018.53801247946,10
HighTax,"Eureka-Arcata, CA",0.0,105037.99383784857,3
HighTax,"Evansville, IN-KY",0.24793388429752067,11460.814618875302,6
HighTax,"Fairbanks, AK",0.0,33174.37405551736,3
HighTax,"Fairmont, WV",0.0,21346.812413378044,1
HighTax,"Fallon, NV",0.0,90868.65317635206,1
HighTax,"Fargo, ND-MN",0.0,66108.08261276249,5
HighTax,"Faribault-Northfield, MN",0.0,56544.67352561618,1
HighTax,"Farmington, MO",0.0,56275.60813392444,1
HighTax,"Farmington, NM",0.0,46315.96468703789,2
HighTax,"Fayetteville, NC",0.3052147239263804,9455.427184387927,14
HighTax,"Fayetteville-Springdale-Rogers, AR",0.0,55148.60440565636,16
HighTax,"Fernley, NV",0.0,70502.19396022467,2
HighTax,"Findlay, OH",0.0,30272.893747822927,1
HighTax,"Flagstaff, AZ",0.0,135551.78926989788,3
HighTax,"Flint, MI",0.7037037037037037,443.50195880513303,8
HighTax,"Florence, SC",0.0,22887.466586268583,3
HighTax,"Florence-Muscle Shoals, AL",0.0,12660.980849741645,1
HighTax,"Fond du Lac, WI",0.0,37288.38326691486,1
HighTax,"Fort Collins, CO",0.0,91716.5291452169,10
HighTax,"Fort Dodge, IA",1.0,-11039.438851818268,1
HighTax,"Fort Leonard Wood, MO",0.0,38696.02280780266,2
HighTax,"Fort Polk South, LA",0.0,13339.996364676896,1
HighTax,"Fort Smith, AR-OK",0.05102040816326531,26691.146406655724,6
HighTax,"Fort Wayne, IN",0.3342776203966006,15382.030520757455,14
HighTax,"Frankfort, IN",0.0,39362.50092302667,1
HighTax,"Frankfort, KY",0.0,30306.77079882818,2
HighTax,"Freeport, IL",0.0,6284.479010499417,1
HighTax,"Fremont, NE",0.0,36467.628395725136,1
HighTax,"Fresno, CA",0.0,63141.86324121186,17
HighTax,"Gadsden, AL",0.0,1908.7663965681786,1
HighTax,"Gainesville, FL",0.02962962962962963,26404.851529959975,9
HighTax,"Gainesville, GA",0.0,51765.52947511331,6
HighTax,"Gainesville, TX",0.0,35350.49878801437,1
HighTax,"Gardnerville Ranchos, NV",0.0,154287.88766165893,3
HighTax,"Georgetown, SC",0.0,4756.595687028695,1
HighTax,"Gettysburg, PA",0.0,90557.70663715783,1
HighTax,"Gillette, WY",0.0,76300.80679912295,2
HighTax,"Glasgow, KY",0.0,39274.280620995596,1
HighTax,"Glens Falls, NY",0.0,38702.67296902404,1
HighTax,"Glenwood Springs, CO",0.0,279109.6862110841,4
HighTax,"Gloversville, NY",0.0,13134.519754936446,1
HighTax,"Goldsboro, NC",0.1111111111111111,7334.772816571174,3
HighTax,"Granbury, TX",0.0,68187.01677844119,2
HighTax,"Grand Forks, ND-MN",0.0,43816.926148148974,3
HighTax,"Grand Island, NE",0.0,46237.58962942864,2
HighTax,"Grand Junction, CO",0.0,69744.34992010672,8
HighTax,"Grand Rapids-Kentwood, MI",0.2230971128608924,22330.539417552995,20
HighTax,"Grants Pass, OR",0.0,79330.5477322274,2
HighTax,"Great Bend, KS",0.8571428571428571,-799.7043727088114,1
HighTax,"Great Falls, MT",0.0,59987.442216078394,3
HighTax,"Greeley, CO",0.0,88176.42100691207,9
HighTax,"Green Bay, WI",0.0,48798.05384486985,6
HighTax,"Greensboro-High Point, NC",0.18789144050104384,18258.839698502055,16
HighTax,"Greenville, NC",0.5147058823529411,5591.319406636481,3
HighTax,"Greenville-Anderson, SC",0.0713678844519966,40958.50045162693,26
HighTax,"Gulfport-Biloxi, MS",0.1656441717791411,11121.996245748642,10
HighTax,"Hagerstown-Martinsburg, MD-WV",0.0,35192.72979078336,6
HighTax,"Hammond, LA",0.0,27256.263253006495,3
HighTax,"Hanford-Corcoran, CA",0.0,49980.866476321346,2
HighTax,"Harrisburg-Carlisle, PA",0.1501597444089457,29527.155235303162,20
HighTax,"Harrisonburg, VA",0.0,45306.75980321421,2
HighTax,"Hartford-East Hartford-Middletown, CT",0.05851063829787234,40314.094839025645,33
HighTax,"Hattiesburg, MS",0.025974025974025976,23753.503830315574,3
HighTax,"Hays, KS",0.0,63693.80243262597,1
HighTax,"Heber, UT",0.0,398427.6160008809,4
HighTax,"Helena, MT",0.0,99063.41269619264,2
HighTax,"Henderson, NC",0.0,5640.757157002071,1
HighTax,"Hermiston-Pendleton, OR",0.0,50893.18277739141,2
HighTax,"Hickory-Lenoir-Morganton, NC",0.012658227848101266,38054.53562452501,6
HighTax,"Hilo, HI",0.0,172419.13615822123,4
HighTax,"Hilton Head Island-Bluffton, SC",0.0,77480.14154200365,9
HighTax,"Hinesville, GA",0.6266666666666667,-1991.3315910151068,4
HighTax,"Hobbs, NM",1.0,-3205.092215747034,1
HighTax,"Holland, MI",0.0,47002.32014744656,3
HighTax,"Homosassa Springs, FL",0.0,19121.961052877905,8
HighTax,"Hood River, OR",0.0,171165.39352399675,1
HighTax,"Hot Springs, AR",0.0,31759.74682446438,2
HighTax,"Houma-Thibodaux, LA",0.0,29220.478239754182,4
HighTax,"Houston-The Woodlands-Sugar Land, TX",0.18377795742387495,43533.900198563686,181
HighTax,"Hudson, NY",0.0,61904.297251255186,1
HighTax,"Huntington-Ashland, WV-KY-OH",0.0,20072.798377524156,4
HighTax,"Huntsville, AL",0.17033603707995365,42277.668639478215,18
HighTax,"Huntsville, TX",0.0,38868.96713731879,2
HighTax,"Hutchinson, KS",0.8409090909090909,2510.6877661540307,2
HighTax,"Idaho Falls, ID",0.0,87625.62742864201,4
HighTax,"Indiana, PA",0.0,6785.72788255848,1
HighTax,"Indianapolis-Carmel-Anderson, IN",0.34136234136234134,20675.15385085811,63
HighTax,"Iowa City, IA",0.011363636363636364,28272.419503603192,5
HighTax,"Ithaca, NY",0.0,39494.08746789129,1
HighTax,"Jackson, MI",0.13793103448275862,14625.525931408556,3
HighTax,"Jackson, MS",0.34507042253521125,9179.094671264573,15
HighTax,"Jackson, TN",0.37777777777777777,19545.623215938933,2
HighTax,"Jackson, WY-ID",0.0,483612.0093265314,3
HighTax,"Jacksonville, FL",0.25216779939067263,33857.97627666846,47
HighTax,"Jacksonville, NC",0.0,39733.80704881791,7
HighTax,"Jamestown, ND",0.0,29795.945580791366,1
HighTax,"Jamestown-Dunkirk-Fredonia, NY",0.0,3973.5090210097605,1
HighTax,"Janesville-Beloit, WI",0.0,34743.53680901393,4
HighTax,"Jefferson City, MO",0.0,62945.375875104895,3
HighTax,"Jefferson, GA",0.0,62019.57872980243,3
HighTax,"Johnson City, TN",0.0,40256.367252470955,5
HighTax,"Johnstown, PA",0.16666666666666666,4342.083178311127,3
HighTax,"Jonesboro, AR",0.0,27099.03798176217,2
HighTax,"Joplin, MO",0.0,23872.103605544122,3
HighTax,"Juneau, AK",0.0,96631.88213714615,1
HighTax,"Kahului-Wailuku-Lahaina, HI",0.0,265795.55666796607,4
HighTax,"Kalamazoo-Portage, MI",0.23107569721115537,28361.640620649818,9
HighTax,"Kalispell, MT",0.0,169363.6952124785,4
HighTax,"Kankakee, IL",0.3157894736842105,14908.81790932774,2
HighTax,"Kansas City, MO-KS",0.2207725761064211,32608.858765192428,88
HighTax,"Kearney, NE",0.0,68920.6921494963,1
HighTax,"Keene, NH",0.0,47237.05464490451,1
HighTax,"Kennewick-Richland, WA",0.0,70117.53848124928,7
HighTax,"Kerrville, TX",0.0,70847.27549178584,1
HighTax,"Key West, FL",0.0,269646.7905693151,3
HighTax,"Killeen-Temple, TX",0.3533678756476684,10135.50951437494,11
HighTax,"Kingsport-Bristol, TN-VA",0.0,36013.29516942329,4
HighTax,"Kingston, NY",0.0,56473.58540740416,5
HighTax,"Kingsville, TX",0.6923076923076923,-7853.545212665253,1
HighTax,"Kinston, NC",1.0,-16902.021380447048,1
HighTax,"Kirksville, MO",0.0,25164.497527359505,1
HighTax,"Klamath Falls, OR",0.0,43581.51199812231,2
HighTax,"Knoxville, TN",0.03112313937753721,65504.41579506449,25
HighTax,"Kokomo, IN",0.0,14333.196916710425,2
HighTax,"La Crosse-Onalaska, WI-MN",0.0,52572.93781455936,3
HighTax,"La Grande, OR",0.0,52349.73006398883,1
HighTax,"LaGrange, GA-AL",0.0,23124.056706683536,2
HighTax,"Laconia, NH",0.0,115003.34018167578,2
HighTax,"Lafayette, LA",0.14,24307.11183900854,9
HighTax,"Lafayette-West Lafayette, IN",0.13877551020408163,14779.616128132122,5
HighTax,"Lake Charles, LA",0.10679611650485436,29554.137106681876,5
HighTax,"Lake City, FL",0.0,15933.74015652158,1
HighTax,"Lake Havasu City-Kingman, AZ",0.0,70765.74760178186,8
HighTax,"Lakeland-Winter Haven, FL",0.3347772277227723,15351.977590652361,24
HighTax,"Lancaster, PA",0.0,47591.18919370011,12
HighTax,"Lansing-East Lansing, MI",0.4072398190045249,4187.656676027248,8
HighTax,"Laramie, WY",0.0,86007.62305297042,2
HighTax,"Laredo, TX",0.0,21587.718941167983,3
HighTax,"Las Cruces, NM",0.0,47851.05668050224,5
HighTax,"Las Vegas-Henderson-Paradise, NV",0.017866172256868363,49078.09454000005,60
HighTax,"Lawrence, KS",0.0,46365.4219048953,4
HighTax,"Lawton, OK",0.32142857142857145,-1063.7632413557974,3
HighTax,"Lebanon, NH-VT",0.0,65947.89686163019,2
HighTax,"Lebanon, PA",0.0,48821.18665172115,4
HighTax,"Lewiston, ID-WA",0.0,93466.831439453,1
HighTax,"Lewiston-Auburn, ME",0.0,48780.91125289566,2
HighTax,"Lexington-Fayette, KY",0.07112068965517242,36180.63477090193,16
HighTax,"Lima, OH",1.0,-12708.655974350157,2
HighTax,"Lincoln, NE",0.0014947683109118087,43196.03833227795,16
HighTax,"Little Rock-North Little Rock-Conway, AR",0.2613521695257316,18879.80417406849,27
HighTax,"Lock Haven, PA",0.0,39451.750209519225,1
HighTax,"Logan, UT-ID",0.0,112577.58758051619,3
HighTax,"London, KY",0.0,16198.081083073339,1
HighTax,"Longview, TX",0.05343511450381679,30807.204000655383,4
HighTax,"Longview, WA",0.0,93775.40146841225,2
HighTax,"Los Alamos, NM",0.0,112822.18053752556,1
HighTax,"Los Angeles-Long Beach-Anaheim, CA",0.00018289058570710072,266541.94494329335,329
HighTax,"Louisville/Jefferson County, KY-IN",0.21525724423418097,27864.31518765555,37
HighTax,"Lubbock, TX",0.31960461285008235,7682.073758912,13
HighTax,"Ludington, MI",0.0,47440.58873704364,1
HighTax,"Lufkin, TX",0.0,28564.403222574092,1
HighTax,"Lumberton, NC",1.0,-1283.5852665274845,1
HighTax,"Lynchburg, VA",0.007575757575757576,28143.132926745417,4
HighTax,"Macomb, IL",0.25,1526.4516932255128,1
HighTax,"Macon-Bibb County, GA",0.6091370558375635,5434.721065923694,8
HighTax,"Madera, CA",0.0,55114.041643492776,2
HighTax,"Madison, WI",0.0,87317.85455062267,17
HighTax,"Manchester-Nashua, NH",0.0,71034.70557833769,10
HighTax,"Manhattan, KS",0.06382978723404255,21944.008334226848,3
HighTax,"Manitowoc, WI",0.0,49199.6946710365,1
HighTax,"Mankato, MN",0.0,65126.02472371534,2
HighTax,"Mansfield, OH",0.0,13748.113826392853,2
HighTax,"Marion, IN",0.75,-8912.606541387271,1
HighTax,"Marion, NC",0.0,18316.08077616658,1
HighTax,"Marion, OH",0.0,11275.93799829181,1
HighTax,"Marquette, MI",0.0,59095.590592143846,1
HighTax,"Marshalltown, IA",0.0,7048.462101932673,1
HighTax,"Martinsville, VA",0.0,5018.683409670819,1
HighTax,"McAlester, OK",0.0,1052.1099734876407,1
HighTax,"McAllen-Edinburg-Mission, TX",0.1572700296735905,14131.596205835465,13
HighTax,"Meadville, PA",0.0,24683.837531946865,1
HighTax,"Medford, OR",0.0,96117.66786510144,5
HighTax,"Memphis, TN-MS-AR",0.4650379106992418,9697.803019062567,36
HighTax,"Menomonie, WI",0.0,69810.69761510222,1
HighTax,"Merced, CA",0.0,66272.79624692643,5
HighTax,"Meridian, MS",1.0,-2029.1886280768958,1
HighTax,"Miami-Fort Lauderdale-Pompano Beach, FL",0.1997227143187245,52189.44033240827,167
HighTax,"Michigan City-La Porte, IN",0.0,24638.141026683046,1
HighTax,"Midland, MI",0.0,17618.97164965979,2
HighTax,"Midland, TX",0.08503401360544217,41424.80149163095,5
HighTax,"Milledgeville, GA",0.0,25613.74265218843,1
HighTax,"Milwaukee-Waukesha, WI",0.21998247151621383,35370.481875264595,41
HighTax,"Minneapolis-St. Paul-Bloomington, MN-WI",0.048025613660619,54787.384098743896,115
HighTax,"Minot, ND",0.0,49183.572828167176,2
HighTax,"Missoula, MT",0.0,140451.9750715816,4
HighTax,"Mitchell, SD",0.0,62364.95773417523,1
HighTax,"Mobile, AL",0.19063545150501673,17855.796430389237,9
HighTax,"Modesto, CA",0.0,73724.429880581,10
HighTax,"Monroe, LA",0.02857142857142857,22644.065113686174,4
HighTax,"Monroe, MI",0.0,22662.395638430346,1
HighTax,"Montgomery, AL",0.4711934156378601,1436.4527643078948,15
HighTax,"Montrose, CO",0.0,68699.0321965554,1
HighTax,"Morehead City, NC",0.0,65931.22097142636,4
HighTax,"Morgantown, WV",0.0,21293.338867730163,3
HighTax,"Morristown, TN",0.0,28087.414655792018,1
HighTax,"Moscow, ID",0.0,124819.48298978843,1
HighTax,"Moses Lake, WA",0.0,41509.92169003025,3
HighTax,"Mount Pleasant, MI",0.0,44288.73928423582,1
HighTax,"Mount Sterling, KY",0.0,45188.30059202819,1
HighTax,"Mount Vernon-Anacortes, WA",0.0,141715.05375936796,5
HighTax,"Mountain Home, ID",0.0,67876.80737172301,1
HighTax,"Muncie, IN",0.44696969696969696,3504.9178615506034,4
HighTax,"Murray, KY",0.0,20320.57910520848,1
HighTax,"Muskegon, MI",0.07017543859649122,12683.364231097341,3
HighTax,"Muskogee, OK",0.2857142857142857,11724.176468868314,2
HighTax,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",0.0,51431.930533458886,17
HighTax,"Nacogdoches, TX",0.0,55692.62608319313,3
HighTax,"Napa, CA",0.0,184033.69940709719,4
HighTax,"Naples-Marco Island, FL",0.10599721059972106,63749.32023866133,16
HighTax,"Nashville-Davidson--Murfreesboro--Franklin, TN",0.0051888152205246466,91382.88248658096,47
HighTax,"New Bern, NC",0.0,33289.272831265975,3
HighTax,"New Castle, IN",0.0,19934.278247727732,1
HighTax,"New Castle, PA",0.6666666666666666,-1914.2382709993285,1
HighTax,"New Haven-Milford, CT",0.012702078521939953,36885.79942372083,27
HighTax,"New Orleans-Metairie, LA",0.11596009975062344,46744.97851703797,40
HighTax,"New York-Newark-Jersey City, NY-NJ-PA",0.0349954861664277,180577.70688654046,401
HighTax,"Newport, OR",0.0,106166.48144521596,1
HighTax,"Niles, MI",0.0,43120.68796631969,2
HighTax,"Norfolk, NE",0.0,44367.4883091409,1
HighTax,"North Platte, NE",0.0,34789.82511815701,1
HighTax,"North Port-Sarasota-Bradenton, FL",0.1351084812623274,56181.81727856713,35
HighTax,"Norwalk, OH",0.0,5995.839129776282,1
HighTax,"Norwich-New London, CT",0.0,40632.206167391414,8
HighTax,"Oak Harbor, WA",0.0,75081.6455388716,2
HighTax,"Ocala, FL",0.05235602094240838,26482.415424779043,13
HighTax,"Ocean City, NJ",0.0,369750.6023679674,1
HighTax,"Odessa, TX",0.013513513513513514,21902.596045710456,4
HighTax,"Ogden-Clearfield, UT",0.0,100360.71031340356,13
HighTax,"Oil City, PA",0.0,5798.526407275414,1
HighTax,"Oklahoma City, OK",0.3431818181818182,13920.144050156168,49
HighTax,"Olympia-Lacey-Tumwater, WA",0.0,78823.93094021772,8
HighTax,"Omaha-Council Bluffs, NE-IA",0.14188351920693928,39302.076745588834,35
HighTax,"Oneonta, NY",0.0,8294.656388135123,1
HighTax,"Ontario, OR-ID",0.0,70154.70894198905,1
HighTax,"Opelousas, LA",0.0,7067.006861177841,1
HighTax,"Orangeburg, SC",0.0,19417.29875143622,1
HighTax,"Orlando-Kissimmee-Sanford, FL",0.16361946079950418,34845.31178146019,68
HighTax,"Oshkosh-Neenah, WI",0.0,38208.06407500243,4
HighTax,"Ottawa, IL",0.0,10118.708565621884,1
HighTax,"Owatonna, MN",0.0,70922.27547157316,1
HighTax,"Owensboro, KY",0.0,10083.684730926832,2
HighTax,"Oxford, MS",0.0,51441.625185645826,1
HighTax,"Oxnard-Thousand Oaks-Ventura, CA",0.0,185563.4093547289,20
HighTax,"Ozark, AL",1.0,-1919.5065706495807,1
HighTax,"Paducah, KY-IL",0.0,17339.648375927078,1
HighTax,"Pahrump, NV",0.0,84257.63745067858,1
HighTax,"Palatka, FL",0.3,2864.2813054934873,1
HighTax,"Palestine, TX",0.0,14731.59394241307,1
HighTax,"Palm Bay-Melbourne-Titusville, FL",0.22391304347826088,30292.901539417722,22
HighTax,"Panama City, FL",0.13370473537604458,45650.85152934637,7
HighTax,"Paragould, AR",0.0,30876.21761487705,1
HighTax,"Paris, TX",1.0,-15081.934634100193,1
HighTax,"Parkersburg-Vienna, WV",0.0,3871.7832244228575,1
HighTax,"Payson, AZ",0.0,63348.35863634251,1
HighTax,"Pella, IA",0.0,72406.6013506277,2
HighTax,"Pensacola-Ferry Pass-Brent, FL",0.14956736711990112,25973.98027595554,17
HighTax,"Peoria, IL",0.6869565217391305,-13912.125094731673,7
HighTax,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",0.21872253149721652,43383.03743716467,161
HighTax,"Phoenix-Mesa-Chandler, AZ",0.023489111817959384,62903.90022571958,126
HighTax,"Pine Bluff, AR",0.0,13411.617704545657,1
HighTax,"Pinehurst-Southern Pines, NC",0.0,85453.43390903356,5
HighTax,"Pittsburg, KS",0.0,10091.123946680807,1
HighTax,"Pittsburgh, PA",0.3017013232514178,23929.66127081302,75
HighTax,"Pittsfield, MA",0.0,48540.25533496262,1
HighTax,"Platteville, WI",0.0,19630.608741421907,1
HighTax,"Plymouth, IN",0.0,71712.97483238403,1
HighTax,"Pocatello, ID",0.0,83976.43674601795,2
HighTax,"Ponca City, OK",1.0,-9239.043076192502,1
HighTax,"Port Angeles, WA",0.0,121826.92275666217,2
HighTax,"Port St. Lucie, FL",0.1111111111111111,52195.161528677316,17
HighTax,"Portales, NM",0.034482758620689655,5213.353206852134,1
HighTax,"Portland-South Portland, ME",0.0,94597.82550762169,19
HighTax,"Portland-Vancouver-Hillsboro, OR-WA",0.0,114788.3079373114,79
HighTax,"Pottsville, PA",0.6842105263157895,-721.4159358446229,2
HighTax,"Poughkeepsie-Newburgh-Middletown, NY",0.0,54761.50662541673,13
HighTax,"Prescott Valley-Prescott, AZ",0.0,98722.38020107945,7
HighTax,"Prineville, OR",0.0,106827.2762761668,1
HighTax,"Providence-Warwick, RI-MA",0.03273809523809524,82205.11942685055,43
HighTax,"Provo-Orem, UT",0.0,118580.26023235165,15
HighTax,"Pueblo, CO",0.0,28399.787466146452,6
HighTax,"Pullman, WA",0.0,121059.92851755893,1
HighTax,"Punta Gorda, FL",0.054838709677419356,42520.86159600309,12
HighTax,"Quincy, IL-MO",0.6875,290.80056553418035,1
HighTax,"Racine, WI",0.0,37245.988661449075,4
HighTax,"Raleigh-Cary, NC",0.027559055118110236,79701.62450538893,36
HighTax,"Rapid City, SD",0.0,68514.06544679178,4
HighTax,"Reading, PA",0.5,5527.4052265508735,8
HighTax,"Red Bluff, CA",0.0,52685.149692893414,1
HighTax,"Red Wing, MN",0.0,85471.07292711118,1
HighTax,"Redding, CA",0.0,65945.32460920312,4
HighTax,"Reno, NV",0.0,103271.5827343445,15
HighTax,"Rexburg, ID",0.0,99340.12206087344,1
HighTax,"Richmond, IN",0.0,19824.09253479628,1
HighTax,"Richmond, VA",0.05294759825327511,53348.90138254862,36
HighTax,"Richmond-Berea, KY",0.0,56831.25733257106,1
HighTax,"Riverside-San Bernardino-Ontario, CA",0.0,98221.32077355954,98
HighTax,"Riverton, WY",0.0,53520.04978689668,2
HighTax,"Roanoke, VA",0.08962264150943396,36346.39131328791,10
HighTax,"Rochester, MN",0.024896265560165973,38706.77938957527,4
HighTax,"Rochester, NY",0.22686025408348456,23926.76426963903,28
HighTax,"Rock Springs, WY",0.0,42751.08134920986,2
HighTax,"Rockford, IL",0.441340782122905,-2147.456638199174,9
HighTax,"Rockport, TX",0.0,50067.02102223619,1
HighTax,"Rocky Mount, NC",0.25925925925925924,11083.715024491747,3
HighTax,"Rolla, MO",0.0,51527.66135458259,1
HighTax,"Rome, GA",0.0,27434.305301707805,2
HighTax,"Roseburg, OR",0.0,67556.40949238413,1
HighTax,"Roswell, NM",0.3,5028.43960154179,2
HighTax,"Russellville, AR",0.0,17495.813958669863,1
HighTax,"Ruston, LA",0.0,37501.711078928536,1
HighTax,"Rutland, VT",0.0,38864.104501970185,1
HighTax,"Sacramento-Roseville-Folsom, CA",0.0,92055.28991896672,63
HighTax,"Saginaw, MI",0.4594594594594595,5000.849147061047,4
HighTax,"Salem, OR",0.0,99880.22897942374,13
HighTax,"Salina, KS",0.0,13929.102316898443,1
HighTax,"Salinas, CA",0.0,219991.29052889693,7
HighTax,"Salisbury, MD-DE",0.04716981132075472,69643.37385636684,7
HighTax,"Salt Lake City, UT",0.0,128452.42066114213,34
HighTax,"San Angelo, TX",0.07352941176470588,39591.44239380388,4
HighTax,"San Antonio-New Braunfels, TX",0.26058285471176346,32493.611848842258,69
HighTax,"San Diego-Chula Vista-Carlsbad, CA",0.0,200660.32004972151,75
HighTax,"San Francisco-Oakland-Berkeley, CA",0.0,314993.82556349295,127
HighTax,"San Jose-Sunnyvale-Santa Clara, CA",0.0,430980.2617365859,49
HighTax,"San Luis Obispo-Paso Robles, CA",0.0,251829.35344146038,7
HighTax,"Sandpoint, ID",0.0,175936.04376302403,2
HighTax,"Sandusky, OH",0.8,485.6276634892914,2
HighTax,"Sanford, NC",0.0,20664.304660438083,2
HighTax,"Santa Cruz-Watsonville, CA",0.0,303547.48069952667,8
HighTax,"Santa Fe, NM",0.0,109713.772839742,3
HighTax,"Santa Maria-Santa Barbara, CA",0.0,405143.52412142215,14
HighTax,"Santa Rosa-Petaluma, CA",0.0,168760.60076076502,13
HighTax,"Savannah, GA",0.09199134199134198,30569.168746751628,13
HighTax,"Sayre, PA",1.0,-1198.366668921226,1
HighTax,"Scranton--Wilkes-Barre, PA",0.21153846153846154,8739.08068025767,14
HighTax,"Searcy, AR",0.0,36835.79444233878,1
HighTax,"Seattle-Tacoma-Bellevue, WA",0.0019112338076024634,175826.70404191903,124
HighTax,"Sebastian-Vero Beach, FL",0.13440860215053763,63364.186822652184,7
HighTax,"Sebring-Avon Park, FL",0.07142857142857142,13116.98907220727,6
HighTax,"Sedalia, MO",0.0,12432.395462477514,1
HighTax,"Seneca, SC",0.0,24218.96117106033,1
HighTax,"Sevierville, TN",0.0,82502.77550738658,2
HighTax,"Shawano, WI",0.0,57486.587619353646,1
HighTax,"Shawnee, OK",0.021739130434782608,10345.348433104205,3
HighTax,"Sheboygan, WI",0.0,43394.87804808297,2
HighTax,"Shelby, NC",0.0,28534.312010529105,2
HighTax,"Shelbyville, TN",0.0,32954.49599182756,1
HighTax,"Shelton, WA",0.0,97684.13864054494,2
HighTax,"Sherman-Denison, TX",0.008333333333333333,25229.616262350293,5
HighTax,"Show Low, AZ",0.0,61764.564514844526,3
HighTax,"Shreveport-Bossier City, LA",0.5071090047393365,2836.395708796961,12
HighTax,"Sierra Vista-Douglas, AZ",0.0,36071.102653903145,4
HighTax,"Silver City, NM",0.0,8130.85288381073,1
HighTax,"Sioux City, IA-NE-SD",0.0,28723.07780108865,1
HighTax,"Sioux Falls, SD",0.0,55087.02309036608,9
HighTax,"Sonora, CA",0.0,91979.7323720288,1
HighTax,"South Bend-Mishawaka, IN-MI",0.24324324324324326,11473.801069530888,12
HighTax,"Spartanburg, SC",0.04406779661016949,26939.924278994782,13
HighTax,"Spearfish, SD",0.0,88263.40604978534,1
HighTax,"Spokane-Spokane Valley, WA",0.0,86308.67443437355,18
HighTax,"Springfield, IL",0.5121951219512195,-5178.339581710538,3
HighTax,"Springfield, MA",0.18181818181818182,49643.194932137296,8
HighTax,"Springfield, MO",0.07211538461538461,22022.00144862669,12
HighTax,"Springfield, OH",0.0,22658.59065171471,2
HighTax,"St. Cloud, MN",0.0,47304.02179882415,4
HighTax,"St. George, UT",0.0,98804.36871830578,5
HighTax,"St. Joseph, MO-KS",0.25,14760.4889474248,4
HighTax,"St. Louis, MO-IL",0.2889288928892889,26569.085259978863,73
HighTax,"St. Marys, GA",0.0,38213.768952723905,2
HighTax,"Starkville, MS",0.0,51868.0543316583,1
HighTax,"State College, PA",0.0,57523.70819505365,2
HighTax,"Statesboro, GA",0.0,29592.81706078916,1
HighTax,"Staunton, VA",0.0,52333.4866792576,3
HighTax,"Steamboat Springs, CO",0.0,343242.02516652085,1
HighTax,"Stephenville, TX",0.0,81336.58489013684,1
HighTax,"Sterling, IL",0.0,8384.455999064536,1
HighTax,"Stevens Point, WI",0.0,44327.240057652605,2
HighTax,"Stillwater, OK",0.0,36317.05684389258,2
HighTax,"Stockton, CA",0.0,107873.30834780681,19
HighTax,"Sumter, SC",0.2987012987012987,5473.801956496301,2
HighTax,"Susanville, CA",0.0,23693.3893951669,1
HighTax,"Syracuse, NY",0.3782051282051282,7199.328372701522,14
HighTax,"Tahlequah, OK",0.0,22426.0568943519,1
HighTax,"Talladega-Sylacauga, AL",0.0,10804.157005269832,2
HighTax,"Tallahassee, FL",0.3338735818476499,18087.923229485703,9
HighTax,"Tampa-St. Petersburg-Clearwater, FL",0.15414645687921447,37723.50804978475,115
HighTax,"Taos, NM",0.0,82820.92956540352,1
HighTax,"Terre Haute, IN",0.4725274725274725,3627.7426392594703,4
HighTax,"Texarkana, TX-AR",0.0,10409.462388224634,2
HighTax,"The Dalles, OR",0.0,76383.5263944127,2
HighTax,"The Villages, FL",0.0,43273.44184431437,4
HighTax,"Thomasville, GA",1.0,-4594.651742080171,1
HighTax,"Tifton, GA",0.0,4895.972337893142,1
HighTax,"Toledo, OH",0.5064935064935064,-337.64268384124745,16
HighTax,"Topeka, KS",0.014285714285714285,13014.818296603642,6
HighTax,"Torrington, CT",0.0,74044.9673626631,4
HighTax,"Traverse City, MI",0.0,70871.68679985504,4
HighTax,"Trenton-Princeton, NJ",0.2518248175182482,72258.95448614896,9
HighTax,"Truckee-Grass Valley, CA",0.0,117256.53181815629,3
HighTax,"Tucson, AZ",0.03003284842796809,44429.37540575117,31
